"student_number","academic_year","school_name","region","grade_level_id","enrollment_status","graduate","took_test","exam_name","ap_result","admin_year","ib_school","ap_group","passed","cum_passed","subject","tcp_course_code","grade"
108029027,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"World History",3,13,TRUE,"Humanities",TRUE,2,NA,NA,NA
108029029,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Art History",2,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108029029,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029029,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"World History",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029030,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108029030,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029030,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108029030,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029031,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029034,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Art History",2,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108029034,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108029034,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Physics 1",1,13,TRUE,"Science",FALSE,1,NA,NA,NA
108029034,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",5,13,TRUE,"Spanish",TRUE,2,"Spanish",NA,NA
108029034,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"World History",2,13,TRUE,"Humanities",FALSE,2,NA,NA,NA
108029129,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029129,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029129,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Spanish Language and Culture",NA,13,TRUE,"Spanish",NA,0,"Spanish",NA,NA
108029233,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108029233,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"World History",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029385,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108029385,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",3,13,TRUE,"Humanities",TRUE,2,NA,NA,NA
108029387,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029387,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029394,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029394,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029399,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029399,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029404,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108029404,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029407,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029407,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029408,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029408,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029409,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029409,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029411,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029411,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029413,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",4,13,TRUE,"Other",TRUE,1,NA,NA,NA
108029413,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",4,13,TRUE,"Humanities",TRUE,2,NA,NA,NA
108029415,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029416,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029416,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029417,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108029417,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",3,13,TRUE,"Humanities",TRUE,2,NA,NA,NA
108029421,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029421,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029423,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",4,13,TRUE,"Other",TRUE,1,NA,NA,NA
108029423,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",5,13,TRUE,"Humanities",TRUE,2,NA,NA,NA
108029429,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029429,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029431,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029432,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029435,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",4,13,TRUE,"Other",TRUE,1,NA,NA,NA
108029435,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029437,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029437,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029438,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029442,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029454,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029454,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029460,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029460,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029462,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029462,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029467,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029467,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029469,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029470,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",4,13,TRUE,"Other",TRUE,1,NA,NA,NA
108029470,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",3,13,TRUE,"Humanities",TRUE,2,NA,NA,NA
108029471,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029471,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029473,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029473,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029473,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029475,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029475,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029481,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029481,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029482,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029482,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029483,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108029483,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029484,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029484,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029485,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029485,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029486,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108029486,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Human Geography",3,13,TRUE,"Humanities",TRUE,2,NA,NA,NA
108029487,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029487,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029493,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029493,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029494,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029494,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029495,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029495,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029496,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029496,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029497,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029497,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029498,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029498,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",3,13,TRUE,"Humanities",TRUE,1,NA,NA,NA
108029502,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108029502,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029503,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108029503,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029506,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",3,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108029506,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029506,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,1,"History",NA,NA
108029507,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108029507,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029507,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",3,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108029507,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029507,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029509,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108029509,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029509,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",3,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108029509,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029509,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029513,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029513,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029513,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108029518,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",3,13,TRUE,"English",TRUE,3,"English",NA,NA
108029518,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",3,13,TRUE,"Humanities",TRUE,4,NA,NA,NA
108029518,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Physics 1",1,13,TRUE,"Science",FALSE,4,NA,NA,NA
108029518,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",5,13,TRUE,"Spanish",TRUE,5,"Spanish",NA,NA
108029518,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",2,13,TRUE,"Humanities",FALSE,5,NA,NA,NA
108029518,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",3,13,TRUE,"Humanities",TRUE,6,NA,NA,NA
108029524,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108029524,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029524,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108029524,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029524,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108029525,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108029525,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029525,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Physics 1",1,13,TRUE,"Science",FALSE,0,NA,NA,NA
108029525,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029525,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108029536,"2021-2022","Frontier","Rio Grande Valley",11,2,FALSE,1,"Biology",1,13,TRUE,"Science",FALSE,0,"Biology",NA,NA
108029536,"2021-2022","Frontier","Rio Grande Valley",11,2,FALSE,1,"English Literature and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108029536,"2021-2022","Frontier","Rio Grande Valley",11,2,FALSE,1,"Spanish Language and Culture",2,13,TRUE,"Spanish",FALSE,0,"Spanish",NA,NA
108029536,"2021-2022","Frontier","Rio Grande Valley",11,2,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108029539,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"Biology",1,13,TRUE,"Science",FALSE,1,"Biology",NA,NA
108029539,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"English Literature and Composition",1,13,TRUE,"English",FALSE,1,"English",NA,NA
108029539,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,1,"History",NA,NA
108029540,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"Biology",1,13,TRUE,"Science",FALSE,0,"Biology",NA,NA
108029540,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"English Literature and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108029540,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"Spanish Language and Culture",3,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108029540,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,1,"History",NA,NA
108029541,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"English Literature and Composition",3,13,TRUE,"English",TRUE,3,"English",NA,NA
108029541,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,3,"History",NA,NA
108029543,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"Biology",2,13,TRUE,"Science",FALSE,4,"Biology",NA,NA
108029543,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"English Literature and Composition",3,13,TRUE,"English",TRUE,5,"English",NA,NA
108029543,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"United States History",2,13,TRUE,"Humanities",FALSE,5,"History",NA,NA
108029550,"2021-2022","Frontier","Rio Grande Valley",12,3,TRUE,1,"United States History",2,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108029552,"2021-2022","Frontier","Rio Grande Valley",12,3,TRUE,1,"English Literature and Composition",3,13,TRUE,"English",TRUE,4,"English","IB-ELA-ENG-HL","4"
108029552,"2021-2022","Frontier","Rio Grande Valley",12,3,TRUE,1,"United States History",3,13,TRUE,"Humanities",TRUE,5,"History","IB-SS-HIST-HL","5"
